Date,Ticker,Open,High,Low,Close
05/05/2005,_SPXD,1175.65,1178.62,1166.77,1172.63
05/06/2005,_SPXD,1172.63,1177.75,1170.5,1171.35
05/09/2005,_SPXD,1171.35,1178.87,1169.38,1178.84
05/10/2005,_SPXD,1178.84,1178.84,1162.98,1166.22
05/11/2005,_SPXD,1166.22,1171.77,1157.71,1171.11
05/12/2005,_SPXD,1171.11,1173.37,1157.76,1159.36
05/13/2005,_SPXD,1159.36,1163.75,1146.1801,1154.05
05/16/2005,_SPXD,1154.05,1165.75,1153.64,1165.6899
05/17/2005,_SPXD,1165.6899,1174.35,1159.86,1173.8
05/18/2005,_SPXD,1173.8,1187.9,1173.8,1185.5601
05/19/2005,_SPXD,1185.5601,1191.09,1184.49,1191.08
05/20/2005,_SPXD,1191.08,1191.22,1185.1899,1189.28
05/23/2005,_SPXD,1189.28,1197.4399,1188.76,1193.86
05/24/2005,_SPXD,1193.86,1195.29,1189.87,1194.0699
05/25/2005,_SPXD,1194.0699,1194.0699,1185.96,1190.01
05/26/2005,_SPXD,1190.01,1198.95,1190.01,1197.62
05/27/2005,_SPXD,1197.62,1199.5601,1195.28,1198.78
05/31/2005,_SPXD,1198.78,1198.78,1191.5,1191.5
06/01/2005,_SPXD,1191.5,1205.64,1191.03,1202.27
06/02/2005,_SPXD,1202.27,1204.67,1198.42,1204.29
06/03/2005,_SPXD,1204.29,1205.09,1194.55,1196.02
06/06/2005,_SPXD,1196.02,1198.78,1192.75,1197.51
06/07/2005,_SPXD,1197.51,1208.85,1197.26,1197.26
06/08/2005,_SPXD,1197.26,1201.97,1193.33,1194.67
06/09/2005,_SPXD,1194.67,1201.86,1191.09,1200.9301
06/10/2005,_SPXD,1200.9301,1202.79,1192.64,1198.11
06/13/2005,_SPXD,1198.11,1206.03,1194.51,1200.8199
06/14/2005,_SPXD,1200.8199,1207.53,1200.1801,1203.91
06/15/2005,_SPXD,1203.91,1208.08,1198.66,1206.58
06/16/2005,_SPXD,1206.55,1212.1,1205.47,1210.96
06/17/2005,_SPXD,1210.9301,1219.55,1210.9301,1216.96
06/20/2005,_SPXD,1216.96,1219.1,1210.65,1216.1
06/21/2005,_SPXD,1216.1,1217.13,1211.86,1213.61
06/22/2005,_SPXD,1213.61,1219.59,1211.6899,1213.88
06/23/2005,_SPXD,1213.88,1216.45,1200.72,1200.73
06/24/2005,_SPXD,1200.73,1200.9,1191.45,1191.5699
06/27/2005,_SPXD,1191.5699,1194.33,1188.3,1190.6899
06/28/2005,_SPXD,1190.6899,1202.54,1190.6899,1201.5699
06/29/2005,_SPXD,1201.5699,1204.0699,1198.7,1199.85
06/30/2005,_SPXD,1199.85,1203.27,1190.51,1191.33
07/01/2005,_SPXD,1191.33,1197.89,1191.33,1194.4399
07/05/2005,_SPXD,1194.4399,1206.34,1192.49,1204.99
07/06/2005,_SPXD,1204.99,1206.11,1194.78,1194.9399
07/07/2005,_SPXD,1194.9399,1198.46,1183.55,1197.87
07/08/2005,_SPXD,1197.87,1212.73,1197.2,1211.86
07/11/2005,_SPXD,1211.86,1220.03,1211.86,1219.4399
07/12/2005,_SPXD,1219.4399,1225.54,1216.6,1222.21
07/13/2005,_SPXD,1222.21,1224.46,1219.64,1223.29
07/14/2005,_SPXD,1223.29,1233.16,1223.29,1226.5
07/15/2005,_SPXD,1226.5,1229.53,1223.5,1227.92
07/18/2005,_SPXD,1227.92,1227.92,1221.13,1221.13
07/19/2005,_SPXD,1221.13,1230.34,1221.13,1229.35
07/20/2005,_SPXD,1229.35,1236.5601,1222.91,1235.2
07/21/2005,_SPXD,1235.2,1235.83,1224.7,1227.04
07/22/2005,_SPXD,1227.04,1234.1899,1226.15,1233.6801
07/25/2005,_SPXD,1233.6801,1238.36,1228.15,1229.03
07/26/2005,_SPXD,1229.03,1234.42,1229.03,1231.16
07/27/2005,_SPXD,1231.16,1237.64,1230.15,1236.79
07/28/2005,_SPXD,1236.79,1245.15,1235.8101,1243.72
07/29/2005,_SPXD,1243.72,1245.04,1234.1801,1234.1801
08/01/2005,_SPXD,1234.1801,1239.1,1233.8,1235.35
08/02/2005,_SPXD,1235.35,1244.6899,1235.35,1244.12
08/03/2005,_SPXD,1244.12,1245.86,1240.5699,1245.04
08/04/2005,_SPXD,1245.04,1245.04,1235.15,1235.86
08/05/2005,_SPXD,1235.86,1235.86,1225.62,1226.42
08/08/2005,_SPXD,1226.42,1232.28,1222.67,1223.13
08/09/2005,_SPXD,1223.13,1234.11,1223.13,1231.38
08/10/2005,_SPXD,1231.38,1242.6899,1226.58,1229.13
08/11/2005,_SPXD,1229.13,1237.8101,1228.33,1237.8101
08/12/2005,_SPXD,1237.8101,1237.8101,1225.87,1230.39
08/15/2005,_SPXD,1230.4,1236.24,1226.2,1233.87
08/16/2005,_SPXD,1233.87,1233.87,1219.05,1219.34
08/17/2005,_SPXD,1219.34,1225.63,1218.0699,1220.24
08/18/2005,_SPXD,1220.24,1222.64,1215.9301,1219.02
08/19/2005,_SPXD,1219.02,1225.08,1219.02,1219.71
08/22/2005,_SPXD,1219.71,1228.96,1216.47,1221.73
08/23/2005,_SPXD,1221.73,1223.04,1214.4399,1217.59
08/24/2005,_SPXD,1217.5699,1224.15,1209.37,1209.59
08/25/2005,_SPXD,1209.59,1213.73,1209.5699,1212.37
08/26/2005,_SPXD,1212.4,1212.4,1204.23,1205.1
08/29/2005,_SPXD,1205.1,1214.28,1201.53,1212.28
08/30/2005,_SPXD,1212.28,1212.28,1201.0699,1208.41
08/31/2005,_SPXD,1208.41,1220.36,1204.4,1220.33
09/01/2005,_SPXD,1220.33,1227.29,1216.1801,1221.59
09/02/2005,_SPXD,1221.59,1224.45,1217.75,1218.02
09/06/2005,_SPXD,1218.02,1233.61,1218.02,1233.39
09/07/2005,_SPXD,1233.39,1237.0601,1230.9301,1236.36
09/08/2005,_SPXD,1236.36,1236.36,1229.51,1231.67
09/09/2005,_SPXD,1231.67,1243.13,1231.67,1241.48
09/12/2005,_SPXD,1241.48,1242.6,1239.15,1240.5601
09/13/2005,_SPXD,1240.5699,1240.5699,1231.2,1231.2
09/14/2005,_SPXD,1231.2,1234.74,1226.16,1227.16
09/15/2005,_SPXD,1227.16,1231.88,1224.85,1227.73
09/16/2005,_SPXD,1228.42,1237.95,1228.42,1237.91
09/19/2005,_SPXD,1237.91,1237.91,1227.65,1231.02
09/20/2005,_SPXD,1231.02,1236.49,1220.0699,1221.34
09/21/2005,_SPXD,1221.34,1221.52,1209.89,1210.2
09/22/2005,_SPXD,1210.2,1216.64,1205.35,1214.62
09/23/2005,_SPXD,1214.62,1218.83,1209.8,1215.29
09/26/2005,_SPXD,1215.29,1222.5601,1211.84,1215.63
09/27/2005,_SPXD,1215.63,1220.17,1211.11,1215.66
09/28/2005,_SPXD,1215.66,1220.98,1212.72,1216.89
09/29/2005,_SPXD,1216.89,1228.7,1211.54,1227.6801
09/30/2005,_SPXD,1227.6801,1229.5699,1225.22,1228.8101
10/03/2005,_SPXD,1228.8101,1233.34,1225.15,1226.7
10/04/2005,_SPXD,1226.7,1229.88,1214.02,1214.47
10/05/2005,_SPXD,1214.47,1214.47,1196.25,1196.39
10/06/2005,_SPXD,1196.39,1202.14,1181.92,1191.49
10/07/2005,_SPXD,1191.49,1199.71,1191.46,1195.9
10/10/2005,_SPXD,1195.9,1196.52,1186.12,1187.33
10/11/2005,_SPXD,1187.33,1193.1,1183.16,1184.87
10/12/2005,_SPXD,1184.87,1190.02,1173.65,1177.6801
10/13/2005,_SPXD,1177.6801,1179.5601,1168.2,1176.84
10/14/2005,_SPXD,1176.84,1187.13,1175.4399,1186.5699
10/17/2005,_SPXD,1186.5699,1191.21,1184.48,1190.1
10/18/2005,_SPXD,1190.1,1190.1,1178.13,1178.14
10/19/2005,_SPXD,1178.14,1195.76,1170.55,1195.76
10/20/2005,_SPXD,1195.76,1197.3,1173.3,1177.8
10/21/2005,_SPXD,1177.8,1186.46,1174.92,1179.59
10/24/2005,_SPXD,1179.59,1199.39,1179.59,1199.38
10/25/2005,_SPXD,1199.38,1201.3,1189.29,1196.54
10/26/2005,_SPXD,1196.54,1204.01,1191.38,1191.38
10/27/2005,_SPXD,1191.38,1192.65,1178.89,1178.9
10/28/2005,_SPXD,1178.9,1198.41,1178.9,1198.41
10/31/2005,_SPXD,1198.41,1211.4301,1198.41,1207.01
11/01/2005,_SPXD,1207.01,1207.34,1201.66,1202.76
11/02/2005,_SPXD,1202.76,1215.17,1201.0699,1214.76
11/03/2005,_SPXD,1214.76,1224.7,1214.76,1219.9399
11/04/2005,_SPXD,1219.9399,1222.52,1214.45,1220.14
11/07/2005,_SPXD,1220.14,1224.1801,1217.29,1222.8101
11/08/2005,_SPXD,1222.8101,1222.8101,1216.08,1218.59
11/09/2005,_SPXD,1218.59,1226.59,1216.53,1220.65
11/10/2005,_SPXD,1220.65,1232.41,1215.05,1230.96
11/11/2005,_SPXD,1230.96,1235.7,1230.72,1234.72
11/14/2005,_SPXD,1234.72,1237.2,1231.78,1233.71
11/15/2005,_SPXD,1233.76,1237.9399,1226.41,1229.01
11/16/2005,_SPXD,1229.01,1232.24,1227.1801,1231.21
11/17/2005,_SPXD,1231.21,1242.96,1231.21,1242.8
11/18/2005,_SPXD,1242.8,1249.58,1240.71,1248.27
11/21/2005,_SPXD,1248.27,1255.89,1246.9,1254.85
11/22/2005,_SPXD,1254.85,1261.9,1251.4,1261.23
11/23/2005,_SPXD,1261.23,1270.64,1259.51,1265.61
11/25/2005,_SPXD,1265.61,1268.78,1265.54,1268.25
11/28/2005,_SPXD,1268.25,1268.4399,1257.17,1257.46
11/29/2005,_SPXD,1257.46,1266.1801,1257.46,1257.48
11/30/2005,_SPXD,1257.48,1260.9301,1249.39,1249.48
12/01/2005,_SPXD,1249.48,1266.17,1249.48,1264.67
12/02/2005,_SPXD,1264.67,1266.85,1261.42,1265.08
12/05/2005,_SPXD,1265.08,1265.08,1258.12,1262.09
12/06/2005,_SPXD,1262.09,1272.89,1262.09,1263.7
12/07/2005,_SPXD,1263.7,1264.85,1253.02,1257.37
12/08/2005,_SPXD,1257.37,1263.36,1250.91,1255.84
12/09/2005,_SPXD,1255.84,1263.08,1254.24,1259.37
12/12/2005,_SPXD,1259.37,1263.86,1255.52,1260.4301
12/13/2005,_SPXD,1260.4301,1272.11,1258.5601,1267.4301
12/14/2005,_SPXD,1267.4301,1275.8,1267.0699,1272.74
12/15/2005,_SPXD,1272.74,1275.17,1267.74,1270.9399
12/16/2005,_SPXD,1270.9399,1275.24,1267.3199,1267.3199
12/19/2005,_SPXD,1267.3199,1270.51,1259.28,1259.92
12/20/2005,_SPXD,1259.92,1263.86,1257.21,1259.62
12/21/2005,_SPXD,1259.62,1269.37,1259.62,1262.79
12/22/2005,_SPXD,1262.79,1268.1899,1262.5,1268.12
12/23/2005,_SPXD,1268.12,1269.76,1265.92,1268.66
12/27/2005,_SPXD,1268.66,1271.83,1256.54,1256.54
12/28/2005,_SPXD,1256.54,1261.1,1256.54,1258.17
12/29/2005,_SPXD,1258.17,1260.61,1254.1801,1254.42
12/30/2005,_SPXD,1254.42,1254.42,1246.59,1248.29
01/03/2006,_SPXD,1248.29,1270.22,1245.74,1268.8
01/04/2006,_SPXD,1268.8,1275.37,1267.74,1273.46
01/05/2006,_SPXD,1273.46,1276.91,1270.3,1273.48
01/06/2006,_SPXD,1273.48,1286.09,1273.48,1285.45
01/09/2006,_SPXD,1285.45,1290.78,1284.8199,1290.15
01/10/2006,_SPXD,1290.15,1290.15,1283.76,1289.6899
01/11/2006,_SPXD,1289.72,1294.9,1288.12,1294.1801
01/12/2006,_SPXD,1294.1801,1294.1801,1285.04,1286.0601
01/13/2006,_SPXD,1286.0601,1288.96,1282.78,1287.61
01/17/2006,_SPXD,1287.61,1287.61,1278.61,1282.9301
01/18/2006,_SPXD,1282.9301,1282.9301,1272.08,1277.9301
01/19/2006,_SPXD,1277.9301,1287.79,1277.9301,1285.04
01/20/2006,_SPXD,1285.04,1285.04,1260.92,1261.49
01/23/2006,_SPXD,1261.49,1268.1899,1261.49,1263.8199
01/24/2006,_SPXD,1263.8199,1271.47,1263.8199,1266.86
01/25/2006,_SPXD,1266.86,1271.87,1259.42,1264.6801
01/26/2006,_SPXD,1264.6801,1276.4399,1264.6801,1273.83
01/27/2006,_SPXD,1273.83,1286.38,1273.83,1283.72
01/30/2006,_SPXD,1283.72,1287.9399,1283.51,1285.2
01/31/2006,_SPXD,1285.2,1285.2,1276.85,1280.08
02/01/2006,_SPXD,1280.08,1283.33,1277.5699,1282.46
02/02/2006,_SPXD,1282.46,1282.46,1267.72,1270.84
02/03/2006,_SPXD,1270.84,1270.87,1261.02,1264.03
02/06/2006,_SPXD,1264.03,1267.04,1261.62,1265.02
02/07/2006,_SPXD,1265.02,1265.78,1253.61,1254.78
02/08/2006,_SPXD,1254.78,1266.47,1254.78,1265.65
02/09/2006,_SPXD,1265.65,1274.5601,1262.8,1263.78
02/10/2006,_SPXD,1263.8199,1269.89,1254.98,1266.99
02/13/2006,_SPXD,1266.99,1266.99,1258.34,1262.86
02/14/2006,_SPXD,1262.86,1278.21,1260.8,1275.53
02/15/2006,_SPXD,1275.53,1281,1271.0601,1280
02/16/2006,_SPXD,1280,1289.39,1280,1289.38
02/17/2006,_SPXD,1289.38,1289.47,1284.0699,1287.24
02/21/2006,_SPXD,1287.24,1291.92,1281.33,1283.04
02/22/2006,_SPXD,1283.03,1294.17,1283.03,1292.67
02/23/2006,_SPXD,1292.67,1293.84,1285.14,1287.79
02/24/2006,_SPXD,1287.79,1292.11,1285.62,1289.4301
02/27/2006,_SPXD,1289.4301,1297.5699,1289.4301,1294.12
02/28/2006,_SPXD,1294.12,1294.12,1278.66,1280.66
03/01/2006,_SPXD,1280.66,1291.8,1280.66,1291.24
03/02/2006,_SPXD,1291.24,1291.24,1283.21,1289.14
03/03/2006,_SPXD,1289.14,1297.33,1284.2,1287.23
03/06/2006,_SPXD,1287.23,1288.23,1275.67,1278.26
03/07/2006,_SPXD,1278.26,1278.26,1271.11,1275.88
03/08/2006,_SPXD,1275.88,1280.33,1268.42,1278.47
03/09/2006,_SPXD,1278.47,1282.74,1272.23,1272.23
03/10/2006,_SPXD,1272.23,1284.37,1271.11,1281.58
03/13/2006,_SPXD,1281.58,1287.37,1281.58,1284.13
03/14/2006,_SPXD,1284.13,1298.14,1282.67,1297.48
03/15/2006,_SPXD,1297.48,1304.4,1294.97,1303.02
03/16/2006,_SPXD,1303.02,1310.45,1303.02,1305.33
03/17/2006,_SPXD,1305.33,1309.79,1305.3199,1307.25
03/20/2006,_SPXD,1307.25,1310,1303.59,1305.08
03/21/2006,_SPXD,1305.08,1310.88,1295.8199,1297.23
03/22/2006,_SPXD,1297.23,1305.97,1295.8101,1305.04
03/23/2006,_SPXD,1305.04,1305.04,1298.11,1301.67
03/24/2006,_SPXD,1301.67,1306.53,1298.89,1302.95
03/27/2006,_SPXD,1302.95,1303.74,1299.09,1301.61
03/28/2006,_SPXD,1301.61,1306.24,1291.84,1293.23
03/29/2006,_SPXD,1293.23,1305.6,1293.23,1302.89
03/30/2006,_SPXD,1302.89,1310.15,1296.72,1300.25
03/31/2006,_SPXD,1300.25,1303,1294.83,1294.83
04/03/2006,_SPXD,1302.88,1309.1899,1296.65,1297.8101
04/04/2006,_SPXD,1297.8101,1307.55,1294.71,1305.9301
04/05/2006,_SPXD,1305.9301,1312.8101,1304.8199,1311.5601
04/06/2006,_SPXD,1311.5601,1311.99,1302.4399,1309.04
04/07/2006,_SPXD,1309.04,1314.0699,1294.1801,1295.5
04/10/2006,_SPXD,1295.51,1300.74,1293.17,1296.62
04/11/2006,_SPXD,1296.6,1300.71,1282.96,1286.5699
04/12/2006,_SPXD,1286.5699,1290.9301,1286.45,1288.12
04/13/2006,_SPXD,1288.12,1292.09,1283.37,1289.12
04/17/2006,_SPXD,1289.12,1292.45,1280.74,1285.33
04/18/2006,_SPXD,1285.33,1309.02,1285.33,1307.65
04/19/2006,_SPXD,1307.65,1310.39,1302.79,1309.9301
04/20/2006,_SPXD,1309.9301,1318.16,1306.38,1311.46
04/21/2006,_SPXD,1311.46,1317.67,1306.59,1311.28
04/24/2006,_SPXD,1311.28,1311.28,1303.79,1308.11
04/25/2006,_SPXD,1308.11,1310.79,1299.17,1301.74
04/26/2006,_SPXD,1301.74,1310.97,1301.74,1305.41
04/27/2006,_SPXD,1305.41,1315,1295.5699,1309.72
04/28/2006,_SPXD,1309.72,1316.04,1306.16,1310.61
05/01/2006,_SPXD,1310.61,1317.21,1303.46,1305.1899
05/02/2006,_SPXD,1305.1899,1313.66,1305.1899,1313.21
05/03/2006,_SPXD,1313.21,1313.47,1303.92,1307.85
05/04/2006,_SPXD,1307.85,1315.14,1307.85,1312.25
05/05/2006,_SPXD,1312.25,1326.53,1312.25,1325.76
05/08/2006,_SPXD,1325.76,1326.7,1322.87,1324.66
05/09/2006,_SPXD,1324.66,1326.6,1322.48,1325.14
05/10/2006,_SPXD,1324.5699,1325.51,1317.4399,1322.85
05/11/2006,_SPXD,1322.63,1322.63,1303.45,1305.92
05/12/2006,_SPXD,1305.88,1305.88,1290.38,1291.24
05/15/2006,_SPXD,1291.1899,1294.8101,1284.51,1294.5
05/16/2006,_SPXD,1294.5,1297.88,1288.51,1292.08
05/17/2006,_SPXD,1291.73,1291.73,1267.3101,1270.3199
05/18/2006,_SPXD,1270.25,1274.89,1261.75,1261.8101
05/19/2006,_SPXD,1261.8101,1272.15,1256.28,1267.03
05/22/2006,_SPXD,1267.03,1268.77,1252.98,1262.0699
05/23/2006,_SPXD,1262.0601,1273.67,1256.15,1256.58
05/24/2006,_SPXD,1256.5601,1264.53,1245.34,1258.5699
05/25/2006,_SPXD,1258.41,1273.26,1258.41,1272.88
05/26/2006,_SPXD,1272.71,1280.54,1272.5,1280.16
05/30/2006,_SPXD,1280.04,1280.04,1259.84,1259.84
05/31/2006,_SPXD,1259.38,1270.09,1259.38,1270.09
06/01/2006,_SPXD,1270.05,1285.71,1269.1899,1285.71
06/02/2006,_SPXD,1285.71,1290.6801,1280.22,1288.22
06/05/2006,_SPXD,1288.16,1288.16,1264.66,1265.29
06/06/2006,_SPXD,1265.23,1269.88,1254.46,1263.85
06/07/2006,_SPXD,1263.61,1272.47,1255.77,1256.15
06/08/2006,_SPXD,1256.08,1259.85,1235.1801,1257.9301
06/09/2006,_SPXD,1257.9301,1262.58,1250.03,1252.3
06/12/2006,_SPXD,1252.27,1255.22,1236.2,1236.4
06/13/2006,_SPXD,1236.08,1243.37,1222.52,1223.6899
06/14/2006,_SPXD,1223.66,1231.46,1219.29,1230.04
06/15/2006,_SPXD,1230.01,1258.64,1230.01,1256.16
06/16/2006,_SPXD,1256.16,1256.27,1246.33,1251.54
06/19/2006,_SPXD,1251.54,1255.9301,1237.17,1240.14
06/20/2006,_SPXD,1240.12,1249.01,1238.87,1240.12
06/21/2006,_SPXD,1240.09,1257.96,1240.09,1252.2
06/22/2006,_SPXD,1251.92,1251.92,1241.53,1245.6
06/23/2006,_SPXD,1245.59,1253.13,1241.4301,1244.5
06/26/2006,_SPXD,1244.5,1250.92,1243.6801,1250.5601
06/27/2006,_SPXD,1250.55,1253.37,1238.9399,1239.2
06/28/2006,_SPXD,1238.99,1247.0601,1237.59,1246
06/29/2006,_SPXD,1245.9399,1272.88,1245.9399,1272.87
06/30/2006,_SPXD,1272.86,1276.3,1270.2,1270.2
07/03/2006,_SPXD,1270.0601,1280.38,1270.0601,1280.1899
07/05/2006,_SPXD,1280.05,1280.05,1265.91,1270.91
07/06/2006,_SPXD,1270.58,1278.3199,1270.58,1274.08
07/07/2006,_SPXD,1274.08,1275.38,1263.13,1265.48
07/10/2006,_SPXD,1265.46,1274.0601,1264.46,1267.34
07/11/2006,_SPXD,1267.26,1273.64,1259.65,1272.52
07/12/2006,_SPXD,1272.39,1273.3101,1257.29,1258.6
07/13/2006,_SPXD,1258.58,1258.58,1241.4301,1242.29
07/14/2006,_SPXD,1242.29,1242.7,1228.45,1236.2
07/17/2006,_SPXD,1236.2,1240.0699,1231.49,1234.49
07/18/2006,_SPXD,1234.49,1239.86,1224.54,1236.86
07/19/2006,_SPXD,1236.74,1261.8101,1236.74,1259.8101
07/20/2006,_SPXD,1259.8101,1262.5601,1249.13,1249.13
07/21/2006,_SPXD,1249.12,1250.96,1238.72,1240.29
07/24/2006,_SPXD,1240.25,1262.5,1240.25,1260.91
07/25/2006,_SPXD,1260.91,1272.39,1257.1899,1268.88
07/26/2006,_SPXD,1268.87,1273.89,1261.9399,1268.4
07/27/2006,_SPXD,1268.2,1275.85,1261.92,1263.2
07/28/2006,_SPXD,1263.15,1280.42,1263.15,1278.55
07/31/2006,_SPXD,1278.53,1278.66,1274.3101,1276.66
08/01/2006,_SPXD,1278.53,1278.66,1265.71,1270.92
08/02/2006,_SPXD,1270.73,1283.42,1270.73,1278.55
08/03/2006,_SPXD,1278.22,1283.96,1271.25,1280.27
08/04/2006,_SPXD,1280.26,1292.92,1273.8199,1279.36
08/07/2006,_SPXD,1279.3101,1279.3101,1273,1275.77
08/08/2006,_SPXD,1275.67,1282.75,1268.37,1271.48
08/09/2006,_SPXD,1271.13,1283.74,1264.73,1265.95
08/10/2006,_SPXD,1265.72,1272.55,1261.3,1271.8101
08/11/2006,_SPXD,1271.64,1271.64,1262.08,1266.74
08/14/2006,_SPXD,1266.67,1278.9,1266.67,1268.21
08/15/2006,_SPXD,1268.1899,1286.23,1268.1899,1285.58
08/16/2006,_SPXD,1285.27,1296.21,1285.27,1295.4301
08/17/2006,_SPXD,1295.37,1300.78,1292.71,1297.48
08/18/2006,_SPXD,1297.48,1302.3,1293.5699,1302.3
08/21/2006,_SPXD,1302.3,1302.3,1295.51,1297.52
08/22/2006,_SPXD,1297.52,1302.49,1294.4399,1298.8199
08/23/2006,_SPXD,1298.73,1301.5,1289.49,1292.99
08/24/2006,_SPXD,1292.97,1297.23,1291.4,1296.0601
08/25/2006,_SPXD,1295.92,1298.88,1292.39,1295.09
08/28/2006,_SPXD,1295.09,1305.02,1293.97,1301.78
08/29/2006,_SPXD,1301.5699,1305.02,1295.29,1304.28
08/30/2006,_SPXD,1303.7,1306.74,1302.15,1304.27
08/31/2006,_SPXD,1304.25,1306.11,1302.45,1303.8199
09/01/2006,_SPXD,1303.8,1312.03,1303.8,1311.01
09/05/2006,_SPXD,1310.9399,1314.67,1308.8199,1313.25
09/06/2006,_SPXD,1313.04,1313.04,1299.28,1300.26
09/07/2006,_SPXD,1300.21,1301.25,1292.13,1294.02
09/08/2006,_SPXD,1294.02,1300.14,1294.02,1298.92
09/11/2006,_SPXD,1298.86,1302.36,1290.9301,1299.54
09/12/2006,_SPXD,1299.53,1314.28,1299.53,1313.11
09/13/2006,_SPXD,1312.74,1319.92,1311.12,1318.0699
09/14/2006,_SPXD,1318,1318,1313.25,1316.28
09/15/2006,_SPXD,1316.28,1324.65,1316.28,1319.87
09/18/2006,_SPXD,1319.85,1324.87,1318.16,1321.1801
09/19/2006,_SPXD,1321.17,1322.04,1312.17,1318.3101
09/20/2006,_SPXD,1318.28,1328.53,1318.28,1325.1801
09/21/2006,_SPXD,1324.89,1328.1899,1315.45,1318.03
09/22/2006,_SPXD,1318.03,1318.03,1310.9399,1314.78
09/25/2006,_SPXD,1314.78,1329.35,1311.58,1326.37
09/26/2006,_SPXD,1326.35,1336.6,1325.3,1336.34
09/27/2006,_SPXD,1336.12,1340.08,1333.54,1336.59
09/28/2006,_SPXD,1336.5601,1340.28,1333.75,1339.15
09/29/2006,_SPXD,1339.15,1339.88,1335.64,1335.85
10/02/2006,_SPXD,1335.8199,1338.54,1330.28,1331.3199
10/03/2006,_SPXD,1331.3199,1338.3101,1327.1,1334.11
10/04/2006,_SPXD,1333.8101,1350.22,1331.48,1350.22
10/05/2006,_SPXD,1349.84,1353.79,1347.75,1353.22
10/06/2006,_SPXD,1353.22,1353.22,1344.21,1349.58
10/09/2006,_SPXD,1349.58,1352.6899,1346.55,1350.66
10/10/2006,_SPXD,1350.62,1354.23,1348.6,1353.42
10/11/2006,_SPXD,1353.28,1353.97,1343.5699,1349.95
10/12/2006,_SPXD,1349.9399,1363.76,1349.9399,1362.83
10/13/2006,_SPXD,1362.8199,1366.63,1360.5,1365.62
10/16/2006,_SPXD,1365.61,1370.2,1364.48,1369.05
10/17/2006,_SPXD,1369.05,1369.05,1356.87,1364.05
10/18/2006,_SPXD,1363.9301,1372.87,1360.95,1365.96
10/19/2006,_SPXD,1365.95,1368.09,1362.0601,1366.96
10/20/2006,_SPXD,1366.9399,1368.66,1362.1,1368.6
10/23/2006,_SPXD,1368.58,1377.4,1363.9399,1377.02
10/24/2006,_SPXD,1377.02,1377.38,1372.42,1377.38
10/25/2006,_SPXD,1377.36,1383.61,1376,1382.22
10/26/2006,_SPXD,1382.21,1389.45,1379.47,1389.08
10/27/2006,_SPXD,1388.89,1388.89,1375.85,1377.34
10/30/2006,_SPXD,1377.3,1381.22,1373.46,1377.9301
10/31/2006,_SPXD,1377.9301,1381.21,1372.1899,1377.9399
11/01/2006,_SPXD,1377.76,1381.95,1366.26,1367.8101
11/02/2006,_SPXD,1367.4399,1368.39,1362.21,1367.34
11/03/2006,_SPXD,1367.3101,1371.6801,1360.98,1364.3
11/06/2006,_SPXD,1364.27,1381.4,1364.27,1379.78
11/07/2006,_SPXD,1379.75,1388.1899,1379.1899,1382.84
11/08/2006,_SPXD,1382.5,1388.61,1376.29,1385.72
11/09/2006,_SPXD,1385.4301,1388.92,1377.3101,1378.33
11/10/2006,_SPXD,1378.33,1381.04,1375.6,1380.9
11/13/2006,_SPXD,1380.58,1387.61,1378.8,1384.42
11/14/2006,_SPXD,1384.36,1394.49,1379.0699,1393.22
11/15/2006,_SPXD,1392.91,1401.35,1392.13,1396.5699
11/16/2006,_SPXD,1396.53,1403.76,1396.53,1399.76
11/17/2006,_SPXD,1399.76,1401.21,1394.55,1401.2
11/20/2006,_SPXD,1401.17,1404.37,1397.85,1400.5
11/21/2006,_SPXD,1400.4301,1403.49,1399.99,1402.8101
11/22/2006,_SPXD,1402.6899,1407.89,1402.26,1406.09
11/24/2006,_SPXD,1405.9399,1405.9399,1399.25,1400.95
11/27/2006,_SPXD,1400.95,1400.95,1381.4399,1381.9
11/28/2006,_SPXD,1381.61,1387.91,1377.83,1386.72
11/29/2006,_SPXD,1386.11,1401.14,1386.11,1399.48
11/30/2006,_SPXD,1399.47,1406.3,1393.83,1400.63
12/01/2006,_SPXD,1400.63,1402.46,1385.9301,1396.71
12/04/2006,_SPXD,1396.67,1411.23,1396.67,1409.12
12/05/2006,_SPXD,1409.1,1415.27,1408.78,1414.76
12/06/2006,_SPXD,1414.4,1415.9301,1411.05,1412.9
12/07/2006,_SPXD,1412.86,1418.27,1406.8,1407.29
12/08/2006,_SPXD,1407.27,1414.09,1403.67,1409.84
12/11/2006,_SPXD,1409.8101,1415.6,1408.5601,1413.04
12/12/2006,_SPXD,1413,1413.78,1404.75,1411.5601
12/13/2006,_SPXD,1411.3199,1416.64,1411.05,1413.21
12/14/2006,_SPXD,1413.16,1427.23,1413.16,1425.49
12/15/2006,_SPXD,1425.48,1431.63,1425.48,1427.09
12/18/2006,_SPXD,1427.08,1431.8101,1420.65,1422.48
12/19/2006,_SPXD,1422.42,1428.3,1414.88,1425.55
12/20/2006,_SPXD,1425.51,1429.05,1423.51,1423.53
12/21/2006,_SPXD,1423.2,1426.4,1415.9,1418.3
12/22/2006,_SPXD,1418.1,1418.8199,1410.28,1410.76
12/26/2006,_SPXD,1410.75,1417.91,1410.45,1416.9
12/27/2006,_SPXD,1416.63,1427.72,1416.63,1426.84
